 &plot nbnd=  20, nks=   961 /
            0.306717  0.306717  0.306717
  -51.363  -23.298  -23.279  -23.279    1.568    6.025    6.025    7.505   17.056   17.056
   17.642   17.642   18.266   20.038   22.539   22.539   22.926   27.440   27.440   29.618
            0.304913  0.304913  0.304913
  -51.363  -23.298  -23.279  -23.279    1.532    6.056    6.056    7.536   17.021   17.021
   17.615   17.615   18.228   20.003   22.564   22.564   22.964   27.528   27.528   29.546
            0.303109  0.303109  0.303109
  -51.363  -23.298  -23.279  -23.279    1.495    6.087    6.087    7.568   16.986   16.986
   17.587   17.587   18.190   19.969   22.590   22.590   23.001   27.613   27.613   29.458
            0.301305  0.301305  0.301305
  -51.363  -23.298  -23.278  -23.278    1.459    6.119    6.119    7.600   16.951   16.951
   17.560   17.560   18.153   19.934   22.616   22.616   23.038   27.695   27.695   29.375
            0.299500  0.299500  0.299500
  -51.363  -23.298  -23.278  -23.278    1.423    6.151    6.151    7.632   16.917   16.917
   17.534   17.534   18.116   19.899   22.642   22.642   23.074   27.772   27.772   29.296
            0.297696  0.297696  0.297696
  -51.363  -23.298  -23.278  -23.278    1.387    6.183    6.183    7.664   16.882   16.882
   17.507   17.507   18.079   19.864   22.668   22.668   23.111   27.844   27.844   29.224
            0.295892  0.295892  0.295892
  -51.363  -23.298  -23.278  -23.278    1.351    6.216    6.216    7.696   16.848   16.848
   17.481   17.481   18.042   19.829   22.695   22.695   23.147   27.907   27.907   29.160
            0.294088  0.294088  0.294088
  -51.363  -23.298  -23.278  -23.278    1.316    6.248    6.248    7.729   16.814   16.814
   17.454   17.454   18.006   19.794   22.721   22.721   23.184   27.958   27.958   29.109
            0.292284  0.292284  0.292284
  -51.363  -23.298  -23.278  -23.278    1.280    6.281    6.281    7.762   16.779   16.779
   17.428   17.428   17.970   19.759   22.748   22.748   23.220   27.996   27.996   29.072
            0.290479  0.290479  0.290479
  -51.363  -23.298  -23.278  -23.278    1.245    6.314    6.314    7.795   16.746   16.746
   17.402   17.402   17.934   19.724   22.775   22.775   23.255   28.016   28.016   29.053
            0.288675  0.288675  0.288675
  -51.363  -23.298  -23.278  -23.278    1.210    6.347    6.347    7.828   16.712   16.712
   17.376   17.376   17.898   19.689   22.802   22.802   23.291   28.016   28.016   29.054
            0.286871  0.286871  0.286871
  -51.363  -23.298  -23.278  -23.278    1.175    6.380    6.380    7.861   16.678   16.678
   17.351   17.351   17.862   19.654   22.829   22.829   23.326   27.997   27.997   29.075
            0.285067  0.285067  0.285067
  -51.363  -23.298  -23.277  -23.277    1.141    6.414    6.414    7.894   16.645   16.645
   17.325   17.325   17.827   19.619   22.857   22.857   23.361   27.961   27.961   29.114
            0.283262  0.283262  0.283262
  -51.363  -23.298  -23.277  -23.277    1.106    6.448    6.448    7.928   16.611   16.611
   17.300   17.300   17.792   19.584   22.884   22.884   23.396   27.910   27.910   29.167
            0.281458  0.281458  0.281458
  -51.363  -23.298  -23.277  -23.277    1.072    6.482    6.482    7.962   16.578   16.578
   17.275   17.275   17.757   19.549   22.912   22.912   23.431   27.849   27.849   29.232
            0.279654  0.279654  0.279654
  -51.363  -23.298  -23.277  -23.277    1.038    6.516    6.516    7.996   16.545   16.545
   17.250   17.250   17.722   19.514   22.940   22.940   23.465   27.779   27.779   29.306
            0.277850  0.277850  0.277850
  -51.363  -23.298  -23.277  -23.277    1.004    6.550    6.550    8.030   16.513   16.513
   17.225   17.225   17.688   19.479   22.968   22.968   23.499   27.703   27.703   29.386
            0.276046  0.276046  0.276046
  -51.363  -23.298  -23.277  -23.277    0.971    6.585    6.585    8.064   16.480   16.480
   17.201   17.201   17.653   19.444   22.996   22.996   23.533   27.623   27.623   29.471
            0.274241  0.274241  0.274241
  -51.363  -23.298  -23.277  -23.277    0.937    6.620    6.620    8.099   16.448   16.448
   17.176   17.176   17.619   19.409   23.024   23.024   23.566   27.540   27.540   29.560
            0.272437  0.272437  0.272437
  -51.363  -23.298  -23.277  -23.277    0.904    6.655    6.655    8.133   16.415   16.415
   17.152   17.152   17.585   19.374   23.052   23.052   23.599   27.454   27.454   29.652
            0.270633  0.270633  0.270633
  -51.363  -23.298  -23.277  -23.277    0.871    6.690    6.690    8.168   16.383   16.383
   17.128   17.128   17.552   19.339   23.080   23.080   23.632   27.366   27.366   29.746
            0.268829  0.268829  0.268829
  -51.363  -23.298  -23.277  -23.277    0.838    6.726    6.726    8.203   16.351   16.351
   17.104   17.104   17.519   19.304   23.108   23.108   23.664   27.278   27.278   29.842
            0.267024  0.267024  0.267024
  -51.363  -23.298  -23.276  -23.276    0.805    6.761    6.761    8.238   16.320   16.320
   17.080   17.080   17.485   19.269   23.137   23.137   23.696   27.188   27.188   29.916
            0.265220  0.265220  0.265220
  -51.363  -23.298  -23.276  -23.276    0.773    6.797    6.797    8.273   16.288   16.288
   17.056   17.056   17.453   19.235   23.165   23.165   23.727   27.098   27.098   29.872
            0.263416  0.263416  0.263416
  -51.363  -23.298  -23.276  -23.276    0.741    6.833    6.833    8.309   16.257   16.257
   17.033   17.033   17.420   19.200   23.193   23.193   23.758   27.007   27.007   29.827
            0.261612  0.261612  0.261612
  -51.363  -23.297  -23.276  -23.276    0.709    6.870    6.870    8.344   16.226   16.226
   17.010   17.010   17.387   19.165   23.222   23.222   23.789   26.916   26.916   29.781
            0.259808  0.259808  0.259808
  -51.363  -23.297  -23.276  -23.276    0.677    6.906    6.906    8.380   16.195   16.195
   16.987   16.987   17.355   19.131   23.250   23.250   23.819   26.825   26.825   29.735
            0.258003  0.258003  0.258003
  -51.363  -23.297  -23.276  -23.276    0.645    6.943    6.943    8.416   16.164   16.164
   16.964   16.964   17.323   19.096   23.278   23.278   23.848   26.734   26.734   29.689
            0.256199  0.256199  0.256199
  -51.363  -23.297  -23.276  -23.276    0.613    6.980    6.980    8.452   16.134   16.134
   16.941   16.941   17.291   19.061   23.306   23.306   23.877   26.643   26.643   29.643
            0.254395  0.254395  0.254395
  -51.363  -23.297  -23.276  -23.276    0.582    7.017    7.017    8.488   16.103   16.103
   16.918   16.918   17.260   19.027   23.334   23.334   23.905   26.552   26.552   29.597
            0.252591  0.252591  0.252591
  -51.363  -23.297  -23.276  -23.276    0.551    7.055    7.055    8.525   16.073   16.073
   16.896   16.896   17.228   18.993   23.361   23.361   23.933   26.461   26.461   29.552
            0.250787  0.250787  0.250787
  -51.363  -23.297  -23.276  -23.276    0.520    7.092    7.092    8.561   16.043   16.043
   16.873   16.873   17.197   18.958   23.389   23.389   23.961   26.371   26.371   29.507
            0.248982  0.248982  0.248982
  -51.363  -23.297  -23.275  -23.275    0.490    7.130    7.130    8.598   16.013   16.013
   16.851   16.851   17.166   18.924   23.416   23.416   23.987   26.282   26.282   29.462
            0.247178  0.247178  0.247178
  -51.363  -23.296  -23.275  -23.275    0.459    7.168    7.168    8.634   15.984   15.984
   16.829   16.829   17.136   18.890   23.442   23.442   24.013   26.193   26.193   29.418
            0.245374  0.245374  0.245374
  -51.363  -23.296  -23.275  -23.275    0.429    7.206    7.206    8.671   15.955   15.955
   16.808   16.808   17.105   18.856   23.468   23.468   24.038   26.104   26.104   29.374
            0.243570  0.243570  0.243570
  -51.363  -23.296  -23.275  -23.275    0.399    7.245    7.245    8.708   15.925   15.925
   16.786   16.786   17.075   18.822   23.494   23.494   24.063   26.017   26.017   29.332
            0.241765  0.241765  0.241765
  -51.363  -23.296  -23.275  -23.275    0.369    7.284    7.284    8.745   15.896   15.896
   16.764   16.764   17.045   18.788   23.519   23.519   24.086   25.931   25.931   29.290
            0.239961  0.239961  0.239961
  -51.363  -23.296  -23.275  -23.275    0.339    7.322    7.322    8.783   15.868   15.868
   16.743   16.743   17.015   18.754   23.543   23.543   24.109   25.845   25.845   29.249
            0.238157  0.238157  0.238157
  -51.363  -23.296  -23.275  -23.275    0.310    7.361    7.361    8.820   15.839   15.839
   16.722   16.722   16.986   18.720   23.566   23.566   24.131   25.761   25.761   29.209
            0.236353  0.236353  0.236353
  -51.363  -23.296  -23.275  -23.275    0.281    7.401    7.401    8.858   15.811   15.811
   16.701   16.701   16.956   18.687   23.587   23.587   24.152   25.679   25.679   29.169
            0.234549  0.234549  0.234549
  -51.363  -23.295  -23.275  -23.275    0.252    7.440    7.440    8.895   15.783   15.783
   16.680   16.680   16.927   18.653   23.608   23.608   24.173   25.598   25.598   29.131
            0.232744  0.232744  0.232744
  -51.363  -23.295  -23.275  -23.275    0.223    7.480    7.480    8.933   15.755   15.755
   16.660   16.660   16.898   18.620   23.627   23.627   24.192   25.519   25.519   29.094
            0.230940  0.230940  0.230940
  -51.363  -23.295  -23.275  -23.275    0.194    7.520    7.520    8.971   15.727   15.727
   16.639   16.639   16.870   18.586   23.644   23.644   24.210   25.442   25.442   29.058
            0.229136  0.229136  0.229136
  -51.363  -23.295  -23.275  -23.275    0.166    7.560    7.560    9.009   15.699   15.699
   16.619   16.619   16.841   18.553   23.658   23.658   24.227   25.368   25.368   29.024
            0.227332  0.227332  0.227332
  -51.363  -23.295  -23.274  -23.274    0.138    7.600    7.600    9.048   15.672   15.672
   16.599   16.599   16.813   18.520   23.670   23.670   24.244   25.297   25.297   28.990
            0.225527  0.225527  0.225527
  -51.363  -23.295  -23.274  -23.274    0.110    7.641    7.641    9.086   15.645   15.645
   16.579   16.579   16.785   18.487   23.679   23.679   24.259   25.230   25.230   28.958
            0.223723  0.223723  0.223723
  -51.363  -23.294  -23.274  -23.274    0.082    7.682    7.682    9.124   15.618   15.618
   16.559   16.559   16.757   18.454   23.683   23.683   24.273   25.167   25.167   28.927
            0.221919  0.221919  0.221919
  -51.363  -23.294  -23.274  -23.274    0.054    7.723    7.723    9.163   15.591   15.591
   16.539   16.539   16.730   18.421   23.684   23.684   24.286   25.108   25.108   28.898
            0.220115  0.220115  0.220115
  -51.363  -23.294  -23.274  -23.274    0.027    7.764    7.764    9.201   15.565   15.565
   16.520   16.520   16.702   18.388   23.680   23.680   24.297   25.054   25.054   28.870
            0.218311  0.218311  0.218311
  -51.363  -23.294  -23.274  -23.274   -0.000    7.805    7.805    9.240   15.538   15.538
   16.500   16.500   16.675   18.355   23.670   23.670   24.308   25.007   25.007   28.843
            0.216506  0.216506  0.216506
  -51.363  -23.294  -23.274  -23.274   -0.027    7.847    7.847    9.279   15.512   15.512
   16.481   16.481   16.648   18.323   23.655   23.655   24.317   24.965   24.965   28.818
            0.214702  0.214702  0.214702
  -51.363  -23.293  -23.274  -23.274   -0.054    7.889    7.889    9.318   15.486   15.486
   16.462   16.462   16.622   18.290   23.633   23.633   24.325   24.931   24.931   28.794
            0.212898  0.212898  0.212898
  -51.363  -23.293  -23.274  -23.274   -0.081    7.931    7.931    9.357   15.461   15.461
   16.443   16.443   16.595   18.258   23.605   23.605   24.331   24.903   24.903   28.773
            0.211094  0.211094  0.211094
  -51.363  -23.293  -23.274  -23.274   -0.107    7.973    7.973    9.396   15.435   15.435
   16.425   16.425   16.569   18.226   23.570   23.570   24.336   24.882   24.882   28.752
            0.209289  0.209289  0.209289
  -51.363  -23.293  -23.274  -23.274   -0.133    8.016    8.016    9.436   15.410   15.410
   16.406   16.406   16.543   18.194   23.529   23.529   24.340   24.867   24.867   28.734
            0.207485  0.207485  0.207485
  -51.363  -23.292  -23.274  -23.274   -0.159    8.058    8.058    9.475   15.385   15.385
   16.388   16.388   16.517   18.162   23.482   23.482   24.343   24.859   24.859   28.717
            0.205681  0.205681  0.205681
  -51.363  -23.292  -23.273  -23.273   -0.185    8.101    8.101    9.515   15.360   15.360
   16.370   16.370   16.492   18.130   23.430   23.430   24.344   24.857   24.857   28.701
            0.203877  0.203877  0.203877
  -51.363  -23.292  -23.273  -23.273   -0.210    8.144    8.144    9.554   15.336   15.336
   16.351   16.351   16.466   18.098   23.373   23.373   24.343   24.860   24.860   28.688
            0.202073  0.202073  0.202073
  -51.363  -23.292  -23.273  -23.273   -0.235    8.188    8.188    9.594   15.311   15.311
   16.334   16.334   16.441   18.066   23.312   23.312   24.342   24.867   24.867   28.676
            0.200268  0.200268  0.200268
  -51.363  -23.292  -23.273  -23.273   -0.260    8.231    8.231    9.634   15.287   15.287
   16.316   16.316   16.416   18.035   23.247   23.247   24.338   24.879   24.879   28.666
            0.198464  0.198464  0.198464
  -51.363  -23.291  -23.273  -23.273   -0.285    8.275    8.275    9.674   15.263   15.263
   16.298   16.298   16.392   18.003   23.179   23.179   24.334   24.894   24.894   28.657
            0.196660  0.196660  0.196660
  -51.363  -23.291  -23.273  -23.273   -0.310    8.319    8.319    9.714   15.239   15.239
   16.281   16.281   16.367   17.972   23.108   23.108   24.328   24.912   24.912   28.650
            0.194856  0.194856  0.194856
  -51.364  -23.291  -23.273  -23.273   -0.334    8.363    8.363    9.754   15.216   15.216
   16.264   16.264   16.343   17.940   23.035   23.035   24.320   24.933   24.933   28.646
            0.193051  0.193051  0.193051
  -51.364  -23.291  -23.273  -23.273   -0.359    8.407    8.407    9.794   15.192   15.192
   16.247   16.247   16.319   17.909   22.959   22.959   24.311   24.956   24.956   28.642
            0.191247  0.191247  0.191247
  -51.364  -23.290  -23.273  -23.273   -0.383    8.452    8.452    9.834   15.169   15.169
   16.230   16.230   16.295   17.878   22.883   22.883   24.301   24.981   24.981   28.641
            0.189443  0.189443  0.189443
  -51.364  -23.290  -23.273  -23.273   -0.406    8.497    8.497    9.875   15.146   15.146
   16.213   16.213   16.272   17.847   22.805   22.805   24.289   25.008   25.008   28.641
            0.187639  0.187639  0.187639
